row_id,index,ProviderNumber,HospitalName,Address1,Address2,Address3,City,State,ZipCode,CountyName,PhoneNumber,HospitalType,HospitalOwner,EmergencyService,Condition,MeasureCode,MeasureName,Score,Sample,Stateavg
663,664.0,10032.0,wedowee hospital,209 north main street,empty,empty,wedowee,al,36278,randolph,2563572111.0,acute care hospitals,government - local,no,surgical infection prevention,scip-inf-6,surgery patients needing hair removed from the surgical area before surgery who had hair removed using a safer method (electric clippers or hair removal cream c not a razor),empty,empty,al_scip-inf-6
664,665.0,10032.0,wedowee hospital,209 north main street,empty,empty,wedowee,al,36278,randolph,2563572111.0,acute care hospitals,government - local,no,surgical infection prevention,scip-vte-1,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,empty,empty,al_scip-vte-1
665,666.0,10032.0,wedowee hospital,209 north main street,empty,empty,wedowee,al,36278,randolph,2563572111.0,acute care hospitals,government - local,no,surgical infection prevention,scip-vte-2,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,empty,empty,al_scip-vte-2
666,667.0,10033.0,university of alabama hospital,619 south 19th street,empty,empty,birmingham,al,35233,jefferson,2059344011.0,acute care hospitals,government - state,yes,heart attack,ami-1,heart attack patients given aspirin at arrival,98%,229 patients,al_ami-1
667,668.0,10033.0,university of alabama hospital,619 south 19th street,empty,empty,birmingham,al,35233,jefferson,2059344011.0,acute care hospitals,government - state,yes,heart attack,ami-2,heart attack patients given aspirin at discharge,98%,316 patients,al_ami-2
668,669.0,10033.0,university of alabama hospital,619 south 19th street,empty,empty,birmingham,al,35233,jefferson,2059344011.0,acute care hospitals,government - state,yes,heart attack,ami-3,heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),91%,87 patients,al_ami-3
669,670.0,10033.0,university of alabama hospital,619 south 19th street,empty,empty,birmingham,al,35233,jefferson,2059344011.0,acute care hospitals,government - state,yes,heart attack,ami-4,heart attack patients given smoking cessation advice/counseling,100%,147 patients,al_ami-4
670,671.0,10033.0,university of alabama hospital,619 south 19th street,empty,empty,birmingham,al,35233,jefferson,2059344011.0,acute care hospitals,government - state,yes,heart attack,ami-5,heart attack patients given beta blocker at discharge,97%,331 patients,al_ami-5
671,672.0,10033.0,university of alabama hospital,619 south 19th street,empty,empty,birmingham,al,35233,jefferson,2059344011.0,acute care hospitals,government - state,yes,heart attack,ami-7a,heart attack patients given fibrinolytic medication within 30 minutes of arrival,empty,0 patients,al_ami-7a
672,673.0,10033.0,university of alabama hospital,619 south 19th street,empty,empty,bimringham,al,35233,jefferson,2059344011.0,acute care hospitals,government - state,yes,heart attack,ami-8a,heart attack patients given pci within 90 minutes of arrival,98%,47 patients,al_ami-8a
673,674.0,10033.0,university of alabama hospital,619 south 19th street,empty,empty,  birmingham ,al,35233,jefferson,2059344011.0,acute care hospitals,government - state,yes,heart failure,hf-1,heart failure patients given discharge instructions,46%,618 patients,al_hf-1
674,675.0,10033.0,university of alabama hospital,619 south 19th street,empty,empty,birmingham,al,35233,jefferson,2059344011.0,acute care hospitals,government - state,yes,heart failure,hf-2,heart failure patients given an evaluation of left ventricular systolic (lvs) function,96%,681 patients,al_hf-2
675,676.0,10033.0,  university of alabama hospital ,619 south 19th street,empty,empty,birmingham,al,35233,jefferson,2059344011.0,acute care hospitals,government - state,yes,heart failure,hf-3,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),94%,343 patients,al_hf-3
676,677.0,10033.0,university of alabama hospital,619 south 19th street,empty,empty,birmingham,al,35233,jefferson,2059344011.0,acute care hospitals,government - state,yes,heart failure,hf-4,heart failure patients given smoking cessation advice/counseling,100%,130 patients,al_hf-4
677,678.0,10033.0,university of alabama hospital,619 south 19th street,empty,empty,birmingham,al,35233,jefferson,2059344011.0,acute care hospitals,government - state,yes,pneumonia,pn-2,pneumonia patients assessed and given pneumococcal vaccination,74%,247 patients,al_pn-2
678,679.0,10033.0,university of alabama hospital,619 south 19th street,empty,empty,birmingham,al,35233,jefferson,2059344011.0,acute care hospitals,government - state,yes,pneumonia,pn-3b,pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics,92%,378 patients,al_pn-3b
679,680.0,10033.0,university of alabama hospital,619 south 19th street,empty,empty,BIRMINGHAm,al,35233,jefferson,2059344011.0,acute care hospitals,government - state,yes,pneumonia,pn-4,pneumonia patients given smoking cessation advice/counseling,100%,169 patients,al_pn-4
680,681.0,10033.0,university of alabama hospital,619 south 19th street,empty,empty,birmingham,unknown,35233,jefferson,2059344011.0,acute care hospitals,government - state,yes,pneumonia,pn-5c,pneumonia patients given initial antibiotic(s) within 6 hours after arrival,92%,357 patients,al_pn-5c
681,682.0,10033.0,university of alabama hospital,619 south 19th street,empty,empty,birmingham,al,35233,jefferson,2059344011.0,acute care hospitals,government - state,yes,pneumonia,pn-6,pneumonia patients given the most appropriate initial antibiotic(s),85%,155 patients,al_pn-6
682,683.0,10033.0,university of alabama hospital,619 south 19th street,empty,empty,birmingham,al,35233,jefferson,2059344011.0,acute care hospitals,government - state,yes,pneumonia,pn-7,pneumonia patients assessed and given influenza vaccination,79%,242 patients,al_pn-7
683,684.0,10033.0,university of alabama hospital,619 south 19th street,empty,empty,birmingham,al,35233,jefferson,2059344011.0,acute care hospitals,government - state,yes,surgical infection prevention,scip-card-2,surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,69%,94 patients,al_scip-card-2
684,685.0,10033.0,university of alabama hospital,619 south 19th street,empty,empty,birmingham,al,35233,jefferson,2059344011.0,acute care hospitals,government - state,yes,surgical infection prevention,scip-inf-1,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,88%,324 patients,al_scip-inf-1
685,686.0,10033.0,university of alabama hospital,619 south 19th street,empty,empty,birmingham,al,35233,jefferson,2059344011.0,acute care hospitals,government - state,yes,surgical infection prevention,scip-inf-2,surgery patients who were given the  right kind  of antibiotic to help prevent infection,95%,350 patients,al_scip-inf-2
686,687.0,10033.0,university of alabama hospital,619 south 19th street,empty,empty,birmingham,al,35233,jefferson,2059344011.0,acute care hospitals,government - state,yes,surgical infection prevention,scip-inf-3,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),87%,317 patients,al_scip-inf-3
687,688.0,10033.0,university of alabama hospital,619 south 19th street,empty,empty,birmingham,al,35233,jefferson,2059344011.0,acute care hospitals,government - state,yes,surgical infection prevention,scip-inf-4,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,76%,140 patients,al_scip-inf-4
688,689.0,10033.0,university of alabama hospital,619 south 19th street,empty,empty,birmingham,al,35233,jefferson,2059344011.0,acute care hospitals,government - state,yes,surgical infection prevention,scip-inf-6,surgery patients needing hair removed from the surgical area before surgery who had hair removed using a safer method (electric clippers or hair removal cream c not a razor),97%,585 patients,al_scip-inf-6
689,690.0,10033.0,university of alabama hospital,619 south 19th street,empty,empty,birmingham,al,35233,jefferson,2059344011.0,acute care hospitals,government - state,yes,surgical infection prevention,scip-vte-1,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,79%,230 patients,al_scip-vte-1
690,691.0,10033.0,university of alabama hospital,619 south 19th street,empty,empty,birmingham,al,35233,jefferson,2059344011.0,acute care hospitals,government - state,yes,surgical infection prevention,scip-vte-2,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,77%,224 patients,al_scip-vte-2
691,692.0,10034.0,community hospital inc,805 friendship road,empty,empty,tallassee,al,36078,elmore,3342836541.0,acute care hospitals,voluntary non-profit - private,no,heart attack,ami-1,heart attack patients given aspirin at arrival,77%,13 patients,al_ami-1
692,693.0,10034.0,community hospital inc,805 friendship road,empty,empty,unknown,al,36078,elmore,3342836541.0,acute care hospitals,voluntary non-profit - private,no,heart attack,ami-2,heart attack patients given aspirin at discharge,100%,4 patients,al_ami-2
693,694.0,10034.0,community hospital inc,805 friendship road,empty,empty,tallassee,al,36078,elmore,3342836541.0,acute care hospitals,voluntary non-profit - private,no,heart attack,ami-3,heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),100%,1 patients,al_ami-3
694,695.0,10034.0,community hospital inc,805 friendship road,empty,empty,TALlassee,al,36078,elmore,3342836541.0,acute care hospitals,voluntary non-profit - private,no,heart attack,ami-4,heart attack patients given smoking cessation advice/counseling,empty,0 patients,al_ami-4
695,696.0,10034.0,community hospital inc,805 friendship road,empty,empty,unknown,al,599125,elmore,3342836541.0,acute care hospitals,voluntary non-profit - private,no,heart attack,ami-5,heart attack patients given beta blocker at discharge,75%,4 patients,al_ami-5
696,697.0,10034.0,community hospital inc,805 friendship road,empty,empty,tallasese,al,36078,elmore,3342836541.0,acute care hospitals,voluntary non-profit - private,no,heart attack,ami-7a,heart attack patients given fibrinolytic medication within 30 minutes of arrival,empty,0 patients,al_ami-7a
697,698.0,10034.0,community hospital inc,805 friendship road,empty,empty,tallasese,al,36078,elmore,3342836541.0,acute care hospitals,voluntary non-profit - private,no,heart attack,ami-8a,heart attack patients given pci within 90 minutes of arrival,empty,0 patients,al_ami-8a
698,699.0,10034.0,community hospital inc,805 friendship road,empty,empty,tallassee,al,36078,elmore,3342836541.0,acute care hospitals,voluntary non-profit - private,no,heart failure,hf-1,heart failure patients given discharge instructions,88%,65 patients,al_hf-1
699,700.0,10034.0,cmomunity hospital inc,805 friendship road,empty,empty,tallassee,al,36078,elmore,3342836541.0,acute care hospitals,voluntary non-profit - private,no,heart failure,hf-2,heart failure patients given an evaluation of left ventricular systolic (lvs) function,100%,87 patients,al_hf-2
700,701.0,10034.0,community hospital inc,805 friendship road,empty,empty,tallassee,al,36078,elmore,3342836541.0,acute care hospitals,voluntary non-profit - private,no,heart failure,hf-3,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),100%,30 patients,al_hf-3
701,702.0,10034.0,community hospital inc,805 friendship road,empty,empty,tallassee, ,36078,elmore,3342836541.0,acute care hospitals,voluntary non-profit - private,no,heart failure,hf-4,heart failure patients given smoking cessation advice/counseling,100%,9 patients,al_hf-4
702,703.0,10034.0,community hospital inc,805 friendship road,empty,empty,tallassee,al,36078,elmore,3342836541.0,acute care hospitals,voluntary non-profit - private,no,pneumonia,pn-2,pneumonia patients assessed and given pneumococcal vaccination,87%,70 patients,al_pn-2
703,704.0,10034.0,community hospital inc,805 friendship road,empty,empty,tallassee,al,36078,elmore,3342836541.0,acute care hospitals,voluntary non-profit - private,no,pneumonia,pn-3b,pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics,95%,76 patients,al_pn-3b
